SMILES_BB,SMILES_0,SMILES_1,SMILES_2,SMILES_3,SMILES_4,SMILES_5,SMILES_6,SMILES_7,SMILES_8,SMILES_9
CCC(c(c(O1)cc(C)c2)c2OCC([Hg])=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(NC(C)C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(N(CC)CCC([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(NC2(COC2)C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(N(CCC2)C2C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(N(CC2)CCC2C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(N(CCN(C)C2)C2C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(N(CC([Hg])=O)c2ccc[o]2)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(Nc(cc2)ccc2C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(NC(Cc2ccccc2)C([Hg])=O)=O)=CC1=O,CCC(c(c(O1)cc(C)c2)c2OCC(NCc2cccc(CC([Hg])=O)c2)=O)=CC1=O
O=C(CCC([Hg])=O)NC1CCCCCC1,CC(C([Hg])=O)NC(CCC(NC1CCCCCC1)=O)=O,CCN(CCC([Hg])=O)C(CCC(NC1CCCCCC1)=O)=O,O=C(CCC(NC1(COC1)C([Hg])=O)=O)NC1CCCCCC1,O=C(CCC(N(CCC1)C1C([Hg])=O)=O)NC1CCCCCC1,O=C(CCC(N(CC1)CCC1C([Hg])=O)=O)NC1CCCCCC1,CN(CC1)CC(C([Hg])=O)N1C(CCC(NC1CCCCCC1)=O)=O,O=C(CCC(N(CC([Hg])=O)c1ccc[o]1)=O)NC1CCCCCC1,O=C(CCC(Nc(cc1)ccc1C([Hg])=O)=O)NC1CCCCCC1,O=C(CCC(NC1CCCCCC1)=O)NC(Cc1ccccc1)C([Hg])=O,O=C(CCC(NC1CCCCCC1)=O)NCc1cccc(CC([Hg])=O)c1
CN(C1CCCCC1)C(CCC([Hg])=O)=O,CC(C([Hg])=O)NC(CCC(N(C)C1CCCCC1)=O)=O,CCN(CCC([Hg])=O)C(CCC(N(C)C1CCCCC1)=O)=O,CN(C1CCCCC1)C(CCC(NC1(COC1)C([Hg])=O)=O)=O,CN(C1CCCCC1)C(CCC(N(CCC1)C1C([Hg])=O)=O)=O,CN(C1CCCCC1)C(CCC(N(CC1)CCC1C([Hg])=O)=O)=O,CN(C1CCCCC1)C(CCC(N(CCN(C)C1)C1C([Hg])=O)=O)=O,CN(C1CCCCC1)C(CCC(N(CC([Hg])=O)c1ccc[o]1)=O)=O,CN(C1CCCCC1)C(CCC(Nc(cc1)ccc1C([Hg])=O)=O)=O,CN(C1CCCCC1)C(CCC(NC(Cc1ccccc1)C([Hg])=O)=O)=O,CN(C1CCCCC1)C(CCC(NCc1cccc(CC([Hg])=O)c1)=O)=O
COc(cccc1)c1-c1n[o]c(CCCC([Hg])=O)n1,CC(C([Hg])=O)NC(CCCc1nc(-c(cccc2)c2OC)n[o]1)=O,CCN(CCC([Hg])=O)C(CCCc1nc(-c(cccc2)c2OC)n[o]1)=O,COc(cccc1)c1-c1n[o]c(CCCC(NC2(COC2)C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCCC(N(CCC2)C2C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCCC(N(CC2)CCC2C([Hg])=O)=O)n1,CN(CC1)CC(C([Hg])=O)N1C(CCCc1nc(-c(cccc2)c2OC)n[o]1)=O,COc(cccc1)c1-c1n[o]c(CCCC(N(CC([Hg])=O)c2ccc[o]2)=O)n1,COc(cccc1)c1-c1n[o]c(CCCC(Nc(cc2)ccc2C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCCC(NC(Cc2ccccc2)C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCCC(NCc2cccc(CC([Hg])=O)c2)=O)n1
COc(cccc1)c1-c1n[o]c(CCC([Hg])=O)n1,CC(C([Hg])=O)NC(CCc1nc(-c(cccc2)c2OC)n[o]1)=O,CCN(CCC([Hg])=O)C(CCc1nc(-c(cccc2)c2OC)n[o]1)=O,COc(cccc1)c1-c1n[o]c(CCC(NC2(COC2)C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCC(N(CCC2)C2C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCC(N(CC2)CCC2C([Hg])=O)=O)n1,CN(CC1)CC(C([Hg])=O)N1C(CCc1nc(-c(cccc2)c2OC)n[o]1)=O,COc(cccc1)c1-c1n[o]c(CCC(N(CC([Hg])=O)c2ccc[o]2)=O)n1,COc(cccc1)c1-c1n[o]c(CCC(Nc(cc2)ccc2C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCC(NC(Cc2ccccc2)C([Hg])=O)=O)n1,COc(cccc1)c1-c1n[o]c(CCC(NCc2cccc(CC([Hg])=O)c2)=O)n1
O=C(CCc1nc(-c2ccc[o]2)n[o]1)[Hg],CC(C([Hg])=O)NC(CCc1nc(-c2ccc[o]2)n[o]1)=O,CCN(CCC([Hg])=O)C(CCc1nc(-c2ccc[o]2)n[o]1)=O,O=C(CCc1nc(-c2ccc[o]2)n[o]1)NC1(COC1)C([Hg])=O,O=C(CCc1nc(-c2ccc[o]2)n[o]1)N(CCC1)C1C([Hg])=O,O=C(CCc1nc(-c2ccc[o]2)n[o]1)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(CCc1nc(-c2ccc[o]2)n[o]1)=O,O=C(CCc1nc(-c2ccc[o]2)n[o]1)N(CC([Hg])=O)c1ccc[o]1,O=C(CCc1nc(-c2ccc[o]2)n[o]1)Nc(cc1)ccc1C([Hg])=O,O=C(CCc1nc(-c2ccc[o]2)n[o]1)NC(Cc1ccccc1)C([Hg])=O,O=C(CCc1nc(-c2ccc[o]2)n[o]1)NCc1cccc(CC([Hg])=O)c1
Cc(cccc1)c1-c1n[o]c(CCC([Hg])=O)n1,CC(C([Hg])=O)NC(CCc1nc(-c2c(C)cccc2)n[o]1)=O,CCN(CCC([Hg])=O)C(CCc1nc(-c2c(C)cccc2)n[o]1)=O,Cc(cccc1)c1-c1n[o]c(CCC(NC2(COC2)C([Hg])=O)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(N(CCC2)C2C([Hg])=O)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(N(CC2)CCC2C([Hg])=O)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(N(CCN(C)C2)C2C([Hg])=O)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(N(CC([Hg])=O)c2ccc[o]2)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(Nc(cc2)ccc2C([Hg])=O)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(NC(Cc2ccccc2)C([Hg])=O)=O)n1,Cc(cccc1)c1-c1n[o]c(CCC(NCc2cccc(CC([Hg])=O)c2)=O)n1
O=C(c1cc(cccc2)c2nc1)[Hg],CC(C([Hg])=O)NC(c1cc(cccc2)c2nc1)=O,CCN(CCC([Hg])=O)C(c1cc(cccc2)c2nc1)=O,O=C(C1(COC1)NC(c1cc(cccc2)c2nc1)=O)[Hg],O=C(C(CCC1)N1C(c1cc(cccc2)c2nc1)=O)[Hg],O=C(C(CC1)CCN1C(c1cc(cccc2)c2nc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1cc(cccc2)c2nc1)=O,O=C(CN(C(c1cc(cccc2)c2nc1)=O)c1ccc[o]1)[Hg],O=C(c1cc(cccc2)c2nc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1cc(cccc2)c2nc1)=O)[Hg],O=C(Cc1cc(CNC(c2cc(cccc3)c3nc2)=O)ccc1)[Hg]
COc1cc(C([Hg])=O)nc2c1cccc2,CC(C([Hg])=O)NC(c1nc(cccc2)c2c(OC)c1)=O,CCN(CCC([Hg])=O)C(c1nc(cccc2)c2c(OC)c1)=O,COc1cc(C(NC2(COC2)C([Hg])=O)=O)nc2c1cccc2,COc1cc(C(N(CCC2)C2C([Hg])=O)=O)nc2c1cccc2,COc1cc(C(N(CC2)CCC2C([Hg])=O)=O)nc2c1cccc2,CN(CC1)CC(C([Hg])=O)N1C(c1nc(cccc2)c2c(OC)c1)=O,COc1cc(C(N(CC([Hg])=O)c2ccc[o]2)=O)nc2c1cccc2,COc1cc(C(Nc(cc2)ccc2C([Hg])=O)=O)nc2c1cccc2,COc1cc(C(NC(Cc2ccccc2)C([Hg])=O)=O)nc2c1cccc2,COc1cc(C(NCc2cccc(CC([Hg])=O)c2)=O)nc2c1cccc2
O=C(c1nc(cccc2)c2cc1)[Hg],CC(C([Hg])=O)NC(c1nc(cccc2)c2cc1)=O,CCN(CCC([Hg])=O)C(c1nc(cccc2)c2cc1)=O,O=C(C1(COC1)NC(c1nc(cccc2)c2cc1)=O)[Hg],O=C(C(CCC1)N1C(c1nc(cccc2)c2cc1)=O)[Hg],O=C(C(CC1)CCN1C(c1nc(cccc2)c2cc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1nc(cccc2)c2cc1)=O,O=C(CN(C(c1nc(cccc2)c2cc1)=O)c1ccc[o]1)[Hg],O=C(c1nc(cccc2)c2cc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1nc(cccc2)c2cc1)=O)[Hg],O=C(Cc1cc(CNC(c2nc(cccc3)c3cc2)=O)ccc1)[Hg]
O=C(c(cc1)cc2c1nccc2)[Hg],CC(C([Hg])=O)NC(c(cc1)cc2c1nccc2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1nccc2)=O,O=C(C1(COC1)NC(c(cc1)cc2c1nccc2)=O)[Hg],O=C(C(CCC1)N1C(c(cc1)cc2c1nccc2)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)cc2c1nccc2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c(cc1)cc2c1nccc2)=O,O=C(CN(C(c(cc1)cc2c1nccc2)=O)c1ccc[o]1)[Hg],O=C(c(cc1)cc2c1nccc2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c(cc1)cc2c1nccc2)=O)[Hg],O=C(Cc1cc(CNC(c(cc2)cc3c2nccc3)=O)ccc1)[Hg]
Cc(cc1)nc(cc2)c1cc2C([Hg])=O,CC(C([Hg])=O)NC(c(cc1)cc2c1nc(C)cc2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1nc(C)cc2)=O,Cc(cc1)nc(cc2)c1cc2C(NC1(COC1)C([Hg])=O)=O,Cc(cc1)nc(cc2)c1cc2C(N(CCC1)C1C([Hg])=O)=O,Cc(cc1)nc(cc2)c1cc2C(N(CC1)CCC1C([Hg])=O)=O,Cc(cc1)nc(cc2)c1cc2C(N(CCN(C)C1)C1C([Hg])=O)=O,Cc(cc1)nc(cc2)c1cc2C(N(CC([Hg])=O)c1ccc[o]1)=O,Cc(cc1)nc(cc2)c1cc2C(Nc(cc1)ccc1C([Hg])=O)=O,Cc(cc1)nc(cc2)c1cc2C(NC(Cc1ccccc1)C([Hg])=O)=O,Cc(cc1)nc(cc2)c1cc2C(NCc1cccc(CC([Hg])=O)c1)=O
O=C(C1[C@@H](CC2)C[C@@H]2C1)[Hg],CC(C([Hg])=O)NC(C1[C@@H](CC2)C[C@@H]2C1)=O,CCN(CCC([Hg])=O)C(C1[C@@H](CC2)C[C@@H]2C1)=O,O=C(C1[C@@H](CC2)C[C@@H]2C1)NC1(COC1)C([Hg])=O,O=C(C1[C@@H](CC2)C[C@@H]2C1)N(CCC1)C1C([Hg])=O,O=C(C1[C@@H](CC2)C[C@@H]2C1)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(C1[C@@H](CC2)C[C@@H]2C1)=O,O=C(CN(C(C1[C@@H](CC2)C[C@@H]2C1)=O)c1ccc[o]1)[Hg],O=C(C1[C@@H](CC2)C[C@@H]2C1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(C1[C@@H](CC2)C[C@@H]2C1)=O)[Hg],O=C(Cc1cc(CNC(C2[C@@H](CC3)C[C@@H]3C2)=O)ccc1)[Hg]
O=C(c1cccc2c1ccnc2)[Hg],CC(C([Hg])=O)NC(c1cccc2c1ccnc2)=O,CCN(CCC([Hg])=O)C(c1cccc2c1ccnc2)=O,O=C(C1(COC1)NC(c1cccc2c1ccnc2)=O)[Hg],O=C(C(CCC1)N1C(c1cccc2c1ccnc2)=O)[Hg],O=C(C(CC1)CCN1C(c1cccc2c1ccnc2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1cccc2c1ccnc2)=O,O=C(CN(C(c1cccc2c1ccnc2)=O)c1ccc[o]1)[Hg],O=C(c1cccc2c1ccnc2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1cccc2c1ccnc2)=O)[Hg],O=C(Cc1cc(CNC(c2cccc3c2ccnc3)=O)ccc1)[Hg]
O=C(c1nccc2c1cccc2)[Hg],CC(C([Hg])=O)NC(c1nccc2c1cccc2)=O,CCN(CCC([Hg])=O)C(c1nccc2c1cccc2)=O,O=C(C1(COC1)NC(c1nccc2c1cccc2)=O)[Hg],O=C(C(CCC1)N1C(c1nccc2c1cccc2)=O)[Hg],O=C(C(CC1)CCN1C(c1nccc2c1cccc2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1nccc2c1cccc2)=O,O=C(CN(C(c1nccc2c1cccc2)=O)c1ccc[o]1)[Hg],O=C(c1nccc2c1cccc2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1nccc2c1cccc2)=O)[Hg],O=C(Cc1cc(CNC(c2nccc3c2cccc3)=O)ccc1)[Hg]
O=C(c1cc(cc(cc2)F)c2[nH]1)[Hg],CC(C([Hg])=O)NC(c1cc(cc(cc2)F)c2[nH]1)=O,CCN(CCC([Hg])=O)C(c1cc(cc(cc2)F)c2[nH]1)=O,O=C(C1(COC1)NC(c1cc(cc(cc2)F)c2[nH]1)=O)[Hg],O=C(C(CCC1)N1C(c1cc(cc(cc2)F)c2[nH]1)=O)[Hg],O=C(C(CC1)CCN1C(c1cc(cc(cc2)F)c2[nH]1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1cc(cc(cc2)F)c2[nH]1)=O,O=C(CN(C(c1cc(cc(cc2)F)c2[nH]1)=O)c1ccc[o]1)[Hg],O=C(c1cc(cc(cc2)F)c2[nH]1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1cc(cc(cc2)F)c2[nH]1)=O)[Hg],O=C(Cc1cc(CNC(c2cc(cc(cc3)F)c3[nH]2)=O)ccc1)[Hg]
O=C(c(cc1)cc2c1[nH]cc2)[Hg],CC(C([Hg])=O)NC(c(cc1)cc2c1[nH]cc2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1[nH]cc2)=O,O=C(C1(COC1)NC(c(cc1)cc2c1[nH]cc2)=O)[Hg],O=C(C(CCC1)N1C(c(cc1)cc2c1[nH]cc2)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)cc2c1[nH]cc2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c(cc1)cc2c1[nH]cc2)=O,O=C(CN(C(c(cc1)cc2c1[nH]cc2)=O)c1ccc[o]1)[Hg],O=C(c(cc1)cc2c1[nH]cc2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c(cc1)cc2c1[nH]cc2)=O)[Hg],O=C(Cc1cc(CNC(c(cc2)cc3c2[nH]cc3)=O)ccc1)[Hg]
O=C(c1cc([nH]cc2)c2cc1)[Hg],CC(C([Hg])=O)NC(c1cc([nH]cc2)c2cc1)=O,CCN(CCC([Hg])=O)C(c1cc([nH]cc2)c2cc1)=O,O=C(C1(COC1)NC(c1cc([nH]cc2)c2cc1)=O)[Hg],O=C(C(CCC1)N1C(c1cc([nH]cc2)c2cc1)=O)[Hg],O=C(C(CC1)CCN1C(c1cc([nH]cc2)c2cc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1cc([nH]cc2)c2cc1)=O,O=C(CN(C(c1cc([nH]cc2)c2cc1)=O)c1ccc[o]1)[Hg],O=C(c1cc([nH]cc2)c2cc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1cc([nH]cc2)c2cc1)=O)[Hg],O=C(Cc1cc(CNC(c2cc([nH]cc3)c3cc2)=O)ccc1)[Hg]
COc(cc1)cc2c1[nH]c(C([Hg])=O)c2,CC(C([Hg])=O)NC(c1cc(cc(cc2)OC)c2[nH]1)=O,CCN(CCC([Hg])=O)C(c1cc(cc(cc2)OC)c2[nH]1)=O,COc(cc1)cc2c1[nH]c(C(NC1(COC1)C([Hg])=O)=O)c2,COc(cc1)cc2c1[nH]c(C(N(CCC1)C1C([Hg])=O)=O)c2,COc(cc1)cc2c1[nH]c(C(N(CC1)CCC1C([Hg])=O)=O)c2,CN(CC1)CC(C([Hg])=O)N1C(c1cc(cc(cc2)OC)c2[nH]1)=O,COc(cc1)cc2c1[nH]c(C(N(CC([Hg])=O)c1ccc[o]1)=O)c2,COc(cc1)cc2c1[nH]c(C(Nc(cc1)ccc1C([Hg])=O)=O)c2,COc(cc1)cc2c1[nH]c(C(NC(Cc1ccccc1)C([Hg])=O)=O)c2,COc(cc1)cc2c1[nH]c(C(NCc1cccc(CC([Hg])=O)c1)=O)c2
O=C(Cc1c[nH]c(cc2)c1cc2Br)[Hg],CC(C([Hg])=O)NC(Cc1c[nH]c(cc2)c1cc2Br)=O,CCN(CCC([Hg])=O)C(Cc1c[nH]c(cc2)c1cc2Br)=O,O=C(Cc1c[nH]c(cc2)c1cc2Br)NC1(COC1)C([Hg])=O,O=C(Cc1c[nH]c(cc2)c1cc2Br)N(CCC1)C1C([Hg])=O,O=C(Cc1c[nH]c(cc2)c1cc2Br)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(Cc1c[nH]c(cc2)c1cc2Br)=O,O=C(Cc1c[nH]c(cc2)c1cc2Br)N(CC([Hg])=O)c1ccc[o]1,O=C(Cc1c[nH]c(cc2)c1cc2Br)Nc(cc1)ccc1C([Hg])=O,O=C(Cc1c[nH]c(cc2)c1cc2Br)NC(Cc1ccccc1)C([Hg])=O,O=C(Cc1c[nH]c(cc2)c1cc2Br)NCc1cccc(CC([Hg])=O)c1
C[n](cc1)c(cc2)c1cc2C([Hg])=O,CC(C([Hg])=O)NC(c(cc1)cc2c1[n](C)cc2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1[n](C)cc2)=O,C[n](cc1)c(cc2)c1cc2C(NC1(COC1)C([Hg])=O)=O,C[n](cc1)c(cc2)c1cc2C(N(CCC1)C1C([Hg])=O)=O,C[n](cc1)c(cc2)c1cc2C(N(CC1)CCC1C([Hg])=O)=O,C[n](cc1)c(cc2)c1cc2C(N(CCN(C)C1)C1C([Hg])=O)=O,C[n](cc1)c(cc2)c1cc2C(N(CC([Hg])=O)c1ccc[o]1)=O,C[n](cc1)c(cc2)c1cc2C(Nc(cc1)ccc1C([Hg])=O)=O,C[n](cc1)c(cc2)c1cc2C(NC(Cc1ccccc1)C([Hg])=O)=O,C[n](cc1)c(cc2)c1cc2C(NCc1cccc(CC([Hg])=O)c1)=O
O=C(c1cc(cccc2)c2[nH]1)[Hg],CC(C([Hg])=O)NC(c1cc(cccc2)c2[nH]1)=O,CCN(CCC([Hg])=O)C(c1cc(cccc2)c2[nH]1)=O,O=C(C1(COC1)NC(c1cc(cccc2)c2[nH]1)=O)[Hg],O=C(C(CCC1)N1C(c1cc(cccc2)c2[nH]1)=O)[Hg],O=C(C(CC1)CCN1C(c1cc(cccc2)c2[nH]1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1cc(cccc2)c2[nH]1)=O,O=C(CN(C(c1cc(cccc2)c2[nH]1)=O)c1ccc[o]1)[Hg],O=C(c1cc(cccc2)c2[nH]1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1cc(cccc2)c2[nH]1)=O)[Hg],O=C(Cc1cc(CNC(c2cc(cccc3)c3[nH]2)=O)ccc1)[Hg]
C[n]1nc(C([Hg])=O)c2c1cccc2,CC(C([Hg])=O)NC(c1n[n](C)c2c1cccc2)=O,CCN(CCC([Hg])=O)C(c1n[n](C)c2c1cccc2)=O,C[n]1nc(C(NC2(COC2)C([Hg])=O)=O)c2c1cccc2,C[n]1nc(C(N(CCC2)C2C([Hg])=O)=O)c2c1cccc2,C[n]1nc(C(N(CC2)CCC2C([Hg])=O)=O)c2c1cccc2,C[n]1nc(C(N(CCN(C)C2)C2C([Hg])=O)=O)c2c1cccc2,C[n]1nc(C(N(CC([Hg])=O)c2ccc[o]2)=O)c2c1cccc2,C[n]1nc(C(Nc(cc2)ccc2C([Hg])=O)=O)c2c1cccc2,C[n]1nc(C(NC(Cc2ccccc2)C([Hg])=O)=O)c2c1cccc2,C[n]1nc(C(NCc2cccc(CC([Hg])=O)c2)=O)c2c1cccc2
O=C(c1n[nH]c2c1cccc2)[Hg],CC(C([Hg])=O)NC(c1n[nH]c2c1cccc2)=O,CCN(CCC([Hg])=O)C(c1n[nH]c2c1cccc2)=O,O=C(C1(COC1)NC(c1n[nH]c2c1cccc2)=O)[Hg],O=C(C(CCC1)N1C(c1n[nH]c2c1cccc2)=O)[Hg],O=C(C(CC1)CCN1C(c1n[nH]c2c1cccc2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1n[nH]c2c1cccc2)=O,O=C(CN(C(c1n[nH]c2c1cccc2)=O)c1ccc[o]1)[Hg],O=C(c1n[nH]c2c1cccc2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1n[nH]c2c1cccc2)=O)[Hg],O=C(Cc1cc(CNC(c2n[nH]c3c2cccc3)=O)ccc1)[Hg]
O=C(c(cc1)cc2c1[nH]cn2)[Hg],CC(C([Hg])=O)NC(c(cc1)cc2c1[nH]cn2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1[nH]cn2)=O,O=C(C1(COC1)NC(c(cc1)cc2c1[nH]cn2)=O)[Hg],O=C(C(CCC1)N1C(c(cc1)cc2c1[nH]cn2)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)cc2c1[nH]cn2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c(cc1)cc2c1[nH]cn2)=O,O=C(CN(C(c(cc1)cc2c1[nH]cn2)=O)c1ccc[o]1)[Hg],O=C(c(cc1)cc2c1[nH]cn2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c(cc1)cc2c1[nH]cn2)=O)[Hg],O=C(Cc1cc(CNC(c(cc2)cc3c2[nH]cn3)=O)ccc1)[Hg]
O=C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)[Hg],CC(C([Hg])=O)NC(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O,CCN(CCC([Hg])=O)C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O,O=C(C1(COC1)NC(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O)[Hg],O=C(C(CCC1)N1C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O)[Hg],O=C(C(CC1)CCN1C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O,O=C(CN(C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O)c1ccc[o]1)[Hg],O=C(c1ccc(C[n]2c(cccc3)c3nc2)cc1)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c1ccc(C[n]2c(cccc3)c3nc2)cc1)=O)[Hg],O=C(Cc1cc(CNC(c2ccc(C[n]3c(cccc4)c4nc3)cc2)=O)ccc1)[Hg]
O=C(c(cc1)cc2c1OCCO2)[Hg],CC(C([Hg])=O)NC(c(cc1)cc2c1OCCO2)=O,CCN(CCC([Hg])=O)C(c(cc1)cc2c1OCCO2)=O,O=C(C1(COC1)NC(c(cc1)cc2c1OCCO2)=O)[Hg],O=C(C(CCC1)N1C(c(cc1)cc2c1OCCO2)=O)[Hg],O=C(C(CC1)CCN1C(c(cc1)cc2c1OCCO2)=O)[Hg],CN(CC1)CC(C([Hg])=O)N1C(c(cc1)cc2c1OCCO2)=O,O=C(CN(C(c(cc1)cc2c1OCCO2)=O)c1ccc[o]1)[Hg],O=C(c(cc1)cc2c1OCCO2)Nc(cc1)ccc1C([Hg])=O,O=C(C(Cc1ccccc1)NC(c(cc1)cc2c1OCCO2)=O)[Hg],O=C(Cc1cc(CNC(c(cc2)cc3c2OCCO3)=O)ccc1)[Hg]
Cc(nc1)cnc1C([Hg])=O,CC(C([Hg])=O)NC(c1ncc(C)nc1)=O,CCN(CCC([Hg])=O)C(c1ncc(C)nc1)=O,Cc(nc1)cnc1C(NC1(COC1)C([Hg])=O)=O,Cc(nc1)cnc1C(N(CCC1)C1C([Hg])=O)=O,Cc(nc1)cnc1C(N(CC1)CCC1C([Hg])=O)=O,Cc(nc1)cnc1C(N(CCN(C)C1)C1C([Hg])=O)=O,Cc(nc1)cnc1C(N(CC([Hg])=O)c1ccc[o]1)=O,Cc(nc1)cnc1C(Nc(cc1)ccc1C([Hg])=O)=O,Cc(nc1)cnc1C(NC(Cc1ccccc1)C([Hg])=O)=O,Cc(nc1)cnc1C(NCc1cccc(CC([Hg])=O)c1)=O
O=C(CC1CCCCCC1)[Hg],CC(C([Hg])=O)NC(CC1CCCCCC1)=O,CCN(CCC([Hg])=O)C(CC1CCCCCC1)=O,O=C(CC1CCCCCC1)NC1(COC1)C([Hg])=O,O=C(CC1CCCCCC1)N(CCC1)C1C([Hg])=O,O=C(CC1CCCCCC1)N(CC1)CCC1C([Hg])=O,CN(CC1)CC(C([Hg])=O)N1C(CC1CCCCCC1)=O,O=C(CC1CCCCCC1)N(CC([Hg])=O)c1ccc[o]1,O=C(CC1CCCCCC1)Nc(cc1)ccc1C([Hg])=O,O=C(CC1CCCCCC1)NC(Cc1ccccc1)C([Hg])=O,O=C(CC1CCCCCC1)NCc1cccc(CC([Hg])=O)c1
